co_seq_curso,no_curso,qt_carga_horaria_total,co_seq_orgao,sg_orgao,no_orgao,no_formato,no_nivel,no_modalidade,ds_imagem,status,status_ordem,rank,metadata_coleta,id,titulo,descricao,carga_horaria,categoria,publico_alvo,palavras_chave,link,vagas,numero_vagas,qt_vagas,vagas_disponiveis,inicio_inscricao,fim_inscricao,data_inicio,data_fim,modalidade,tipo_curso,nivel,area_tematica,instituicao,coordenador,tutores,certificacao,pre_requisitos,objetivos,metodologia,avaliacao,bibliografia
46564,Atenção à Pessoa com Síndrome de Down,30,12,UFMA,Universidade Federal do Maranhão,Ensino a Distância,Extensão,Atualização,https://ppuview.unasus.gov.br/arouca_imagens/46564_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:37.496649', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46683,Atenção à Pessoa com Traumatismo Cranioencefálico (TCE),30,12,UFMA,Universidade Federal do Maranhão,Ensino a Distância,Extensão,Atualização,https://ppuview.unasus.gov.br/arouca_imagens/46683_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:37.496653', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46649,Atenção à Pessoa Idosa com Deficiência,60,12,UFMA,Universidade Federal do Maranhão,Ensino a Distância,Extensão,Atualização,https://ppuview.unasus.gov.br/arouca_imagens/46649_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:37.496657', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46820,Atenção à Reabilitação da Pessoa com Síndrome Pós-Poliomielite e Comorbidades,30,12,UFMA,Universidade Federal do Maranhão,Ensino a Distância,Extensão,Atualização,https://ppuview.unasus.gov.br/arouca_imagens/46820_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:37.496661', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46585,Atenção à Reabilitação da Pessoa com Transtornos do Espectro do Autismo,30,12,UFMA,Universidade Federal do Maranhão,Ensino a Distância,Extensão,Atualização,https://ppuview.unasus.gov.br/arouca_imagens/46585_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:37.496665', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44466,Atenção à Saúde Auditiva,15,3,UERJ,Universidade do Estado do Rio de Janeiro,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/44466_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:37.496669', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46763,Atenção à Saúde Bucal da Pessoa com Deficiência,30,12,UFMA,Universidade Federal do Maranhão,Ensino a Distância,Extensão,Atualização,https://ppuview.unasus.gov.br/arouca_imagens/46763_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:37.496672', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46767,Atenção à Saúde da Pessoa com Estomia,30,12,UFMA,Universidade Federal do Maranhão,Ensino a Distância,Extensão,Atualização,https://ppuview.unasus.gov.br/arouca_imagens/46767_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:37.496676', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46775,Atenção à Saúde da Pessoa com Lesão Medular,30,12,UFMA,Universidade Federal do Maranhão,Ensino a Distância,Extensão,Atualização,https://ppuview.unasus.gov.br/arouca_imagens/46775_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:37.496680', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44902,Atenção à Saúde da Pessoa Idosa,60,4,UFC,Universidade Federal do Ceará,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/44902_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:38.806494', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46621,Atenção à Saúde da População Ribeirinha,60,18,UEA,Universidade do Estado do Amazonas,Ensino a Distância,Outros,Qualificação,https://ppuview.unasus.gov.br/arouca_imagens/46621_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:38.806509', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46714,Atenção à Saúde das Mulheres com Deficiência,30,12,UFMA,Universidade Federal do Maranhão,Ensino a Distância,Extensão,Atualização,https://ppuview.unasus.gov.br/arouca_imagens/46714_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:38.806515', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45601,Atenção à Saúde Mental do Homem,30,5,UFSC,Universidade Federal de Santa Catarina,Ensino a Distância,Extensão,Atualização,https://ppuview.unasus.gov.br/arouca_imagens/45601_180.jpg,com oferta aberta,1,1,"{'timestamp_coleta': '2025-07-28T09:02:38.806518', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46751,Atenção à Saúde na Reabilitação Visual,30,12,UFMA,Universidade Federal do Maranhão,Ensino a Distância,Extensão,Atualização,https://ppuview.unasus.gov.br/arouca_imagens/46751_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:38.806522', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45563,Atenção à Saúde Organizada em Redes,30,12,UFMA,Universidade Federal do Maranhão,Ensino a Distância,Extensão,Atualização,https://ppuview.unasus.gov.br/arouca_imagens/45563_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:38.806526', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45508,Atenção à Saúde Sexual e Reprodutiva do Homem,30,5,UFSC,Universidade Federal de Santa Catarina,Ensino a Distância,Extensão,Atualização,https://ppuview.unasus.gov.br/arouca_imagens/45508_180.jpg,com oferta aberta,1,1,"{'timestamp_coleta': '2025-07-28T09:02:38.806530', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45106,Atenção às Mulheres no Climatério,20,12,UFMA,Universidade Federal do Maranhão,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/45106_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:38.806533', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44804,"Atenção às Mulheres no Pré-Natal de Baixo Risco, Puerpério e Promoção do Aleitamento Materno na Atenção Básica",15,12,UFMA,Universidade Federal do Maranhão,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/44804_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:38.806537', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7099,Atenção domiciliar na rede básica de saúde (AD2),45,1,UFMG,Universidade Federal de Minas Gerais,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/7099_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:38.806540', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44548,Atenção e Cuidado da Saúde Bucal da Pessoa com Deficiência,60,17,UFPE,Universidade Federal de Pernambuco,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/44548_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:38.806544', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44805,"Atenção Ginecológica, Climatério e Prevenção dos Cânceres de Colo de Útero e Mama na Atenção Básica",15,12,UFMA,Universidade Federal do Maranhão,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/44805_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:38.806547', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28650,Atenção Integral à Saúde da Criança I,45,12,UFMA,Universidade Federal do Maranhão,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/28650_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:38.806551', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28651,Atenção Integral à Saúde da Criança II,45,12,UFMA,Universidade Federal do Maranhão,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/28651_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:38.806555', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44581,Atenção Integral à Saúde da Pessoa Idosa - Módulo I,55,4510421,FIOCRUZ - SE/UNA-SUS,Secretaria Executiva da Universidade Aberta do Sistema Único de Saúde,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/44581_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:38.806559', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44621,Atenção Integral à Saúde da Pessoa Idosa - Módulo II,30,4510421,FIOCRUZ - SE/UNA-SUS,Secretaria Executiva da Universidade Aberta do Sistema Único de Saúde,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/44621_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:38.806562', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44994,Atenção Integral à Saúde das Mulheres,120,5,UFSC,Universidade Federal de Santa Catarina,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/44994_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:38.806566', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45083,"Atenção Integral à Saúde das Populações do Campo, da Floresta e das Águas",60,11,UFMS,Universidade Federal do Mato Grosso do Sul,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/45083_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:38.806570', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45517,"Atenção Integral à Saúde das Populações do Campo, da Floresta e das Águas",60,4511621,FIOCRUZ - MS,Fundação Oswaldo Cruz - Mato Grosso do Sul,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/45517_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:38.806573', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44624,Atenção Integral à Saúde do Homem,120,5,UFSC,Universidade Federal de Santa Catarina,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/44624_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:38.806577', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45518,"Atenção Integral às Crianças com Alterações do Crescimento e Desenvolvimento, relacionadas às Infecções Zika e STORCH",30,4511681,FIOCRUZ - PE,FIOCRUZ Pernambuco - Instituto Aggeu Magalhães,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/45518_180.jpg,com oferta aberta,1,1,"{'timestamp_coleta': '2025-07-28T09:02:38.806580', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46713,Atenção na Identificação Precoce de Deficiências em Crianças por Meio de Triagem Auditiva Neonatal (TAN) e Triagem Ocular Neonatal (TON),30,12,UFMA,Universidade Federal do Maranhão,Ensino a Distância,Extensão,Atualização,https://ppuview.unasus.gov.br/arouca_imagens/46713_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:40.097339', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47055,Atributos da Atenção Primária à Saúde: Conceito e Princípios Norteadores,30,1,UFMG,Universidade Federal de Minas Gerais,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/47055_180.jpg,com oferta em andamento,2,1,"{'timestamp_coleta': '2025-07-28T09:02:40.097352', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44575,Atualização do Manejo Clínico da Dengue,10,4510421,FIOCRUZ - SE/UNA-SUS,Secretaria Executiva da Universidade Aberta do Sistema Único de Saúde,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/44575_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:40.097357', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,Atualização do Manejo Clínico da Dengue,10,4510421,FIOCRUZ - SE/UNA-SUS,Secretaria Executiva da Universidade Aberta do Sistema Único de Saúde,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/159_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:40.097361', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44689,Atualização do Manejo Clínico da Influenza,6,4510421,FIOCRUZ - SE/UNA-SUS,Secretaria Executiva da Universidade Aberta do Sistema Único de Saúde,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/44689_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:40.097364', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45289,Atualização do Manejo Clínico da Influenza,6,4511661,FIOCRUZ - BRASÍLIA,Fundação Oswaldo Cruz - Brasília,Ensino a Distância,Outros,Qualificação,https://ppuview.unasus.gov.br/arouca_imagens/45289_180.jpg,com oferta aberta,1,1,"{'timestamp_coleta': '2025-07-28T09:02:40.097368', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,Atualização do Manejo Clínico da Influenza,6,4510421,FIOCRUZ - SE/UNA-SUS,Secretaria Executiva da Universidade Aberta do Sistema Único de Saúde,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/582_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:40.097372', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45393,Atualização do Manejo Clínico da Pessoa com Chikungunya,45,4511621,FIOCRUZ - MS,Fundação Oswaldo Cruz - Mato Grosso do Sul,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/45393_180.jpg,com oferta aberta,1,1,"{'timestamp_coleta': '2025-07-28T09:02:40.097375', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47005,Autocuidado em saúde e a Literacia para a promoção da saúde e a prevenção de doenças crônicas na Atenção Primária à Saúde,60,4511741,FIOCRUZ - RJ,FIOCRUZ RJ - ICICT,Ensino a Distância,Outros,Qualificação,https://ppuview.unasus.gov.br/arouca_imagens/47005_180.jpg,com oferta aberta,1,1,"{'timestamp_coleta': '2025-07-28T09:02:40.097379', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46122,Avaliação da Aprendizagem,8,4511661,FIOCRUZ - BRASÍLIA,Fundação Oswaldo Cruz - Brasília,Ensino a Distância,Outros,Qualificação,https://ppuview.unasus.gov.br/arouca_imagens/46122_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:40.097383', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28620,Avaliação de Risco a Saúde Humana por exposição à substância Química - versão 2,95,27,UFRJ,Universidade Federal do Rio de Janeiro - Instituto de Estudos em Saúde Coletiva,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/28620_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:40.097387', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,Avaliação de Risco à Saúde Humana por Exposição a Substâncias Químicas - versão 1,100,27,UFRJ,Universidade Federal do Rio de Janeiro - Instituto de Estudos em Saúde Coletiva,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/66_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:40.097391', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46760,Avaliação Educacional,15,4511661,FIOCRUZ - BRASÍLIA,Fundação Oswaldo Cruz - Brasília,Ensino a Distância,Outros,Qualificação,https://ppuview.unasus.gov.br/arouca_imagens/46760_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:40.097395', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45300,Avaliação Multidimensional da Pessoa Idosa,16,4511661,FIOCRUZ - BRASÍLIA,Fundação Oswaldo Cruz - Brasília,Ensino a Distância,Outros,Qualificação,https://ppuview.unasus.gov.br/arouca_imagens/45300_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:40.097398', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46645,Avaliação Multidimensional da Saúde da Pessoa Idosa,16,4511661,FIOCRUZ - BRASÍLIA,Fundação Oswaldo Cruz - Brasília,Ensino a Distância,Outros,Qualificação,https://ppuview.unasus.gov.br/arouca_imagens/46645_180.jpg,com oferta aberta,1,1,"{'timestamp_coleta': '2025-07-28T09:02:40.097402', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47032,Caderneta da Criança: Instrumento intersetorial para promoção da atenção integral à saúde da criança,30,5,UFSC,Universidade Federal de Santa Catarina,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/47032_180.jpg,com oferta aberta,1,1,"{'timestamp_coleta': '2025-07-28T09:02:40.097405', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46686,Caderneta da Criança: Instrumento intersetorial para promoção da atenção integral à saúde da criança,30,12,UFMA,Universidade Federal do Maranhão,Ensino a Distância,Extensão,Atualização,https://ppuview.unasus.gov.br/arouca_imagens/46686_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:40.097409', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
